nombre,precio_alquiler,precio_venta,superficie_venta,codi_districte,nom_districte,codi_barri,elasticidad_10y_stars,rentabilidad_10y_stars,grow_acu_alquiler_10y_stars,grow_acu_venta_10y_stars,año,num_mes,trimestre,dia_semana,precio_alquiler_lag_1,precio_alquiler_lag_3,precio_alquiler_lag_6,precio_alquiler_lag_12
sarria,17.477589422269,5569.5,1290.0,5,9,23,1.0,1,2,4,2022,4,2,4,17.596672069438984,17.834837363778952,16.0095833263511,15.8613898883298
sarria,17.884485905847832,5492.5625,2286.6,5,9,23,1.0,1,2,4,2022,5,2,6,17.477589422269,17.715754716608966,16.61800133882705,15.928459325377233
sarria,18.291382389426666,5143.625,3283.2,5,9,23,1.0,1,2,4,2022,6,2,2,17.884485905847832,17.596672069438984,17.226419351303,15.995528762424666
sarria,18.6982788730055,5262.07692307692,4279.8,5,9,23,1.0,1,2,4,2022,7,3,4,18.291382389426666,17.477589422269,17.834837363778952,16.0625981994721
sarria,18.78283487703313,5460.40688259109,5276.4,5,9,23,1.0,1,2,4,2022,8,3,0,18.6982788730055,17.884485905847832,17.715754716608966,16.044926575098433
sarria,18.867390881060768,5658.73684210526,6273.0,5,9,23,1.0,1,2,4,2022,9,3,3,18.78283487703313,18.291382389426666,17.596672069438984,16.027254950724764
sarria,18.9519468850884,4356.83333333333,9764.8,5,9,23,1.0,1,2,4,2022,10,4,5,18.867390881060768,18.6982788730055,17.477589422269,16.0095833263511
sarria,18.879401686914683,5593.8,13256.6,5,9,23,1.0,1,2,4,2022,11,4,1,18.9519468850884,18.78283487703313,17.884485905847832,16.61800133882705
sarria,18.806856488740966,5595.69230769231,16748.4,5,9,23,1.0,1,2,4,2022,12,4,3,18.879401686914683,18.867390881060768,18.291382389426666,17.226419351303
sarria,18.73431129056725,5202.304593070105,20240.2,5,9,23,1.0,1,2,4,2023,1,1,6,18.806856488740966,18.9519468850884,18.6982788730055,17.834837363778952
sarria,19.00918390328833,6384.15384615385,23732.0,5,9,23,1.0,1,2,4,2023,2,1,2,18.73431129056725,18.879401686914683,18.78283487703313,17.715754716608966
sarria,19.284056516009418,5246.0,16662.666666666668,5,9,23,1.0,1,2,4,2023,3,1,2,19.00918390328833,18.806856488740966,18.867390881060768,17.596672069438984
sarria,19.5589291287305,5532.0,9593.333333333334,5,9,23,1.0,1,2,4,2023,4,2,5,19.284056516009418,18.73431129056725,18.9519468850884,17.477589422269
sarria,19.997919526545335,5845.86666666667,2524.0,5,9,23,1.0,1,2,4,2023,5,2,0,19.5589291287305,19.00918390328833,18.879401686914683,17.884485905847832
sarria,20.436909924360165,5731.3,2469.5,5,9,23,1.0,1,2,4,2023,6,2,3,19.997919526545335,19.284056516009418,18.806856488740966,18.291382389426666
sarria,20.875900322175,5547.09090909091,2415.0,5,9,23,1.0,1,2,4,2023,7,3,5,20.436909924360165,19.5589291287305,18.73431129056725,18.6982788730055
sarria,20.563767137959932,7884.6,2360.5,5,9,23,1.0,1,2,4,2023,8,3,1,20.875900322175,19.997919526545335,19.00918390328833,18.78283487703313
sarria,20.251633953744868,5424.64705882353,2306.0,5,9,23,1.0,1,2,4,2023,9,3,4,20.563767137959932,20.436909924360165,19.284056516009418,18.867390881060768
sarria,19.9395007695298,5682.4068627451,2251.5,5,9,23,1.0,1,2,4,2023,10,4,6,20.251633953744868,20.875900322175,19.5589291287305,18.9519468850884
sarria,19.92570064498665,5940.16666666667,2197.0,5,9,23,1.0,1,2,4,2023,11,4,2,19.9395007695298,20.563767137959932,19.997919526545335,18.879401686914683
sarria,19.9119005204435,4637.83333333333,2142.5,5,9,23,1.0,1,2,4,2023,12,4,4,19.92570064498665,20.251633953744868,20.436909924360165,18.806856488740966
sarria,19.89810039590035,6821.639423076925,2088.0,5,9,23,1.0,1,2,4,2024,1,1,0,19.9119005204435,19.9395007695298,20.875900322175,18.73431129056725
sarria,19.333368273147865,5832.25,16538.0,5,9,23,1.0,1,2,4,2024,2,1,3,19.89810039590035,19.92570064498665,20.563767137959932,19.00918390328833
sarria,18.768636150395384,5862.68421052632,9032.0,5,9,23,1.0,1,2,4,2024,3,1,4,19.333368273147865,19.9119005204435,20.251633953744868,19.284056516009418
sarria,18.2039040276429,5388.0,1526.0,5,9,23,1.0,1,2,4,2024,4,2,0,18.768636150395384,19.89810039590035,19.9395007695298,19.5589291287305
sarria,18.2039040276429,5801.375,1526.0,5,9,23,1.0,1,2,4,2024,5,2,2,18.2039040276429,19.333368273147865,19.92570064498665,19.997919526545335
sarria,18.2039040276429,6281.08333333333,1526.0,5,9,23,1.0,1,2,4,2024,6,2,5,18.2039040276429,18.768636150395384,19.9119005204435,20.436909924360165
sarria,18.2039040276429,6704.47368421053,1526.0,5,9,23,1.0,1,2,4,2024,7,3,0,18.2039040276429,18.2039040276429,19.89810039590035,20.875900322175
sarria,18.2039040276429,6418.522556390981,1526.0,5,9,23,1.0,1,2,4,2024,8,3,3,18.2039040276429,18.2039040276429,19.333368273147865,20.563767137959932
sarria,18.2039040276429,6132.57142857143,1526.0,5,9,23,1.0,1,2,4,2024,9,3,6,18.2039040276429,18.2039040276429,18.768636150395384,20.251633953744868
torre baro,6.0594,1103.66666666667,210.11764705882354,8,5,54,1.0,4,4,1,2015,1,1,3,6.3928,7.0596000000000005,8.059800000000001,5.92
torre baro,6.475185714285713,1103.66666666667,199.64705882352942,8,5,54,1.0,4,4,1,2015,2,1,6,6.0594,6.7262,7.7264,6.966666666666667
torre baro,6.890971428571427,1103.66666666667,189.1764705882353,8,5,54,1.0,4,4,1,2015,3,1,6,6.475185714285713,6.3928,7.393000000000001,8.013333333333334
torre baro,7.30675714285714,1103.66666666667,178.70588235294116,8,5,54,1.0,4,4,1,2015,4,2,2,6.890971428571427,6.0594,7.0596000000000005,9.06
torre baro,6.954047619047616,1103.66666666667,168.23529411764707,8,5,54,1.0,4,4,1,2015,5,2,4,7.30675714285714,6.475185714285713,6.7262,8.726600000000001
torre baro,6.601338095238093,1103.66666666667,157.76470588235293,8,5,54,1.0,4,4,1,2015,6,2,0,6.954047619047616,6.890971428571427,6.3928,8.3932
torre baro,6.24862857142857,1103.66666666667,147.29411764705884,8,5,54,1.0,4,4,1,2015,7,3,2,6.601338095238093,7.30675714285714,6.0594,8.059800000000001
torre baro,5.895919047619047,1103.66666666667,136.8235294117647,8,5,54,1.0,4,4,1,2015,8,3,5,6.24862857142857,6.954047619047616,6.475185714285713,7.7264
torre baro,5.543209523809523,1103.66666666667,126.35294117647058,8,5,54,1.0,4,4,1,2015,9,3,1,5.895919047619047,6.601338095238093,6.890971428571427,7.393000000000001
torre baro,5.1905,1103.66666666667,115.88235294117646,8,5,54,1.0,4,4,1,2015,10,4,3,5.543209523809523,6.24862857142857,7.30675714285714,7.0596000000000005
torre baro,5.784346840328655,1103.66666666667,105.41176470588235,8,5,54,1.0,4,4,1,2015,11,4,6,5.1905,5.895919047619047,6.954047619047616,6.7262
torre baro,6.3781936806573105,1103.66666666667,94.94117647058823,8,5,54,1.0,4,4,1,2015,12,4,1,5.784346840328655,5.543209523809523,6.601338095238093,6.3928
torre baro,6.972040520985965,1103.66666666667,84.47058823529412,8,5,54,1.0,4,4,1,2016,1,1,4,6.3781936806573105,5.1905,6.24862857142857,6.0594
torre baro,6.92129368065731,1103.66666666667,74.0,8,5,54,1.0,4,4,1,2016,2,1,0,6.972040520985965,5.784346840328655,5.895919047619047,6.475185714285713
torre baro,6.870546840328655,1103.66666666667,79.0909090909091,8,5,54,1.0,4,4,1,2016,3,1,1,6.92129368065731,6.3781936806573105,5.543209523809523,6.890971428571427
torre baro,6.8198,1103.66666666667,84.18181818181819,8,5,54,1.0,4,4,1,2016,4,2,4,6.870546840328655,6.972040520985965,5.1905,7.30675714285714
torre baro,7.364089098532499,1103.66666666667,89.27272727272728,8,5,54,1.0,4,4,1,2016,5,2,6,6.8198,6.92129368065731,5.784346840328655,6.954047619047616
torre baro,7.908378197065,1103.66666666667,94.36363636363636,8,5,54,1.0,4,4,1,2016,6,2,2,7.364089098532499,6.870546840328655,6.3781936806573105,6.601338095238093
torre baro,8.4526672955975,1103.66666666667,99.45454545454545,8,5,54,1.0,4,4,1,2016,7,3,4,7.908378197065,6.8198,6.972040520985965,6.24862857142857
torre baro,8.996956394129999,1103.66666666667,104.54545454545455,8,5,54,1.0,4,4,1,2016,8,3,0,8.4526672955975,7.364089098532499,6.92129368065731,5.895919047619047
torre baro,9.5412454926625,1103.66666666667,109.63636363636363,8,5,54,1.0,4,4,1,2016,9,3,3,8.996956394129999,7.908378197065,6.870546840328655,5.543209523809523
torre baro,10.085534591195,1103.66666666667,114.72727272727272,8,5,54,1.0,4,4,1,2016,10,4,5,9.5412454926625,8.4526672955975,6.8198,5.1905
torre baro,9.064530190234708,1103.66666666667,119.81818181818181,8,5,54,1.0,4,4,1,2016,11,4,1,10.085534591195,8.996956394129999,7.364089098532499,5.784346840328655
torre baro,8.043525789274417,1103.66666666667,124.9090909090909,8,5,54,1.0,4,4,1,2016,12,4,3,9.064530190234708,9.5412454926625,7.908378197065,6.3781936806573105
torre baro,7.022521388314125,1103.66666666667,130.0,8,5,54,1.0,4,4,1,2017,1,1,6,8.043525789274417,10.085534591195,8.4526672955975,6.972040520985965
torre baro,6.992351028949654,1078.111111111114,457.75,8,5,54,1.0,4,4,1,2017,2,1,2,7.022521388314125,9.064530190234708,8.996956394129999,6.92129368065731
torre baro,6.962180669585184,1052.5555555555584,785.5,8,5,54,1.0,4,4,1,2017,3,1,2,6.992351028949654,8.043525789274417,9.5412454926625,6.870546840328655
torre baro,6.932010310220713,1027.0000000000025,1113.25,8,5,54,1.0,4,4,1,2017,4,2,5,6.962180669585184,7.022521388314125,10.085534591195,6.8198
torre baro,6.901839950856242,1001.4444444444466,1441.0,8,5,54,1.0,4,4,1,2017,5,2,0,6.932010310220713,6.992351028949654,9.064530190234708,7.364089098532499
torre baro,6.871669591491771,975.8888888888907,1296.5,8,5,54,1.0,4,4,1,2017,6,2,3,6.901839950856242,6.962180669585184,8.043525789274417,7.908378197065
torre baro,6.8414992321273,950.333333333335,1152.0,8,5,54,1.0,4,4,1,2017,7,3,5,6.871669591491771,6.932010310220713,7.022521388314125,8.4526672955975
torre baro,6.951670563615747,924.7777777777792,1007.5,8,5,54,1.0,4,4,1,2017,8,3,1,6.8414992321273,6.901839950856242,6.992351028949654,8.996956394129999
torre baro,7.061841895104194,899.2222222222233,863.0,8,5,54,1.0,4,4,1,2017,9,3,4,6.951670563615747,6.871669591491771,6.962180669585184,9.5412454926625
torre baro,7.17201322659264,873.6666666666674,718.5,8,5,54,1.0,4,4,1,2017,10,4,6,7.061841895104194,6.8414992321273,6.932010310220713,10.085534591195
torre baro,7.527845287920954,848.1111111111117,574.0,8,5,54,1.0,4,4,1,2017,11,4,2,7.17201322659264,6.951670563615747,6.901839950856242,9.064530190234708
torre baro,7.883677349249267,822.5555555555559,429.5,8,5,54,1.0,4,4,1,2017,12,4,4,7.527845287920954,7.061841895104194,6.871669591491771,8.043525789274417
torre baro,8.23950941057758,797.0,285.0,8,5,54,1.0,4,4,1,2018,1,1,0,7.883677349249267,7.17201322659264,6.8414992321273,7.022521388314125
torre baro,7.898812456171794,806.2083333333334,321.375,8,5,54,1.0,4,4,1,2018,2,1,3,8.23950941057758,7.527845287920954,6.951670563615747,6.992351028949654
torre baro,7.558115501766006,815.4166666666666,357.75,8,5,54,1.0,4,4,1,2018,3,1,3,7.898812456171794,7.883677349249267,7.061841895104194,6.962180669585184
torre baro,7.21741854736022,824.625,394.125,8,5,54,1.0,4,4,1,2018,4,2,6,7.558115501766006,8.23950941057758,7.17201322659264,6.932010310220713
torre baro,7.244763419032394,833.8333333333334,430.5,8,5,54,1.0,4,4,1,2018,5,2,1,7.21741854736022,7.898812456171794,7.527845287920954,6.901839950856242
torre baro,7.272108290704569,843.0416666666666,466.875,8,5,54,1.0,4,4,1,2018,6,2,4,7.244763419032394,7.558115501766006,7.883677349249267,6.871669591491771
torre baro,7.299453162376743,852.25,503.25,8,5,54,1.0,4,4,1,2018,7,3,6,7.272108290704569,7.21741854736022,8.23950941057758,6.8414992321273
torre baro,7.326798034048918,861.4583333333334,539.625,8,5,54,1.0,4,4,1,2018,8,3,2,7.299453162376743,7.244763419032394,7.898812456171794,6.951670563615747
torre baro,7.354142905721092,870.6666666666666,576.0,8,5,54,1.0,4,4,1,2018,9,3,5,7.326798034048918,7.272108290704569,7.558115501766006,7.061841895104194
torre baro,7.381487777393267,879.875,442.25,8,5,54,1.0,4,4,1,2018,10,4,0,7.354142905721092,7.299453162376743,7.21741854736022,7.17201322659264
torre baro,7.408832649065441,889.0833333333334,308.5,8,5,54,1.0,4,4,1,2018,11,4,3,7.381487777393267,7.326798034048918,7.244763419032394,7.527845287920954
torre baro,7.4361775207376155,898.2916666666666,174.75,8,5,54,1.0,4,4,1,2018,12,4,5,7.408832649065441,7.354142905721092,7.272108290704569,7.883677349249267
torre baro,7.46352239240979,907.5,41.0,8,5,54,1.0,4,4,1,2019,1,1,1,7.4361775207376155,7.381487777393267,7.299453162376743,8.23950941057758
torre baro,7.463341913401282,916.7083333333334,117.0,8,5,54,1.0,4,4,1,2019,2,1,4,7.46352239240979,7.408832649065441,7.326798034048918,7.898812456171794
torre baro,7.463161434392775,925.9166666666667,105.42857142857143,8,5,54,1.0,4,4,1,2019,3,1,4,7.463341913401282,7.4361775207376155,7.354142905721092,7.558115501766006
torre baro,7.462980955384266,935.125,93.85714285714286,8,5,54,1.0,4,4,1,2019,4,2,0,7.463161434392775,7.46352239240979,7.381487777393267,7.21741854736022
torre baro,7.462800476375758,944.3333333333334,82.28571428571428,8,5,54,1.0,4,4,1,2019,5,2,2,7.462980955384266,7.463341913401282,7.408832649065441,7.244763419032394
torre baro,7.46261999736725,953.5416666666667,70.71428571428572,8,5,54,1.0,4,4,1,2019,6,2,5,7.462800476375758,7.463161434392775,7.4361775207376155,7.272108290704569
torre baro,7.462439518358742,962.75,59.142857142857146,8,5,54,1.0,4,4,1,2019,7,3,0,7.46261999736725,7.462980955384266,7.46352239240979,7.299453162376743
torre baro,7.462259039350235,971.9583333333334,47.57142857142857,8,5,54,1.0,4,4,1,2019,8,3,3,7.462439518358742,7.462800476375758,7.463341913401282,7.326798034048918
torre baro,7.462078560341727,981.1666666666667,36.0,8,5,54,1.0,4,4,1,2019,9,3,6,7.462259039350235,7.46261999736725,7.463161434392775,7.354142905721092
torre baro,7.461898081333219,990.375,69.83333333333334,8,5,54,1.0,4,4,1,2019,10,4,1,7.462078560341727,7.462439518358742,7.462980955384266,7.381487777393267
torre baro,7.46171760232471,999.5833333333334,103.66666666666667,8,5,54,1.0,4,4,1,2019,11,4,4,7.461898081333219,7.462259039350235,7.462800476375758,7.408832649065441
torre baro,7.4615371233162024,1008.7916666666667,137.5,8,5,54,1.0,4,4,1,2019,12,4,6,7.46171760232471,7.462078560341727,7.46261999736725,7.4361775207376155
torre baro,7.461356644307695,1018.0,171.33333333333334,8,5,54,1.0,4,4,1,2020,1,1,2,7.4615371233162024,7.461898081333219,7.462439518358742,7.46352239240979
torre baro,7.576291300776101,1002.334991708126,205.16666666666669,8,5,54,1.0,4,4,1,2020,2,1,5,7.461356644307695,7.46171760232471,7.462259039350235,7.463341913401282
torre baro,7.691225957244507,986.6699834162522,239.0,8,5,54,1.0,4,4,1,2020,3,1,6,7.576291300776101,7.4615371233162024,7.462078560341727,7.463161434392775
torre baro,7.806160613712914,971.0049751243782,227.57142857142858,8,5,54,1.0,4,4,1,2020,4,2,2,7.691225957244507,7.461356644307695,7.461898081333219,7.462980955384266
torre baro,7.921095270181319,955.3399668325044,216.14285714285714,8,5,54,1.0,4,4,1,2020,5,2,4,7.806160613712914,7.576291300776101,7.46171760232471,7.462800476375758
torre baro,8.036029926649725,939.6749585406304,204.71428571428572,8,5,54,1.0,4,4,1,2020,6,2,0,7.921095270181319,7.691225957244507,7.4615371233162024,7.46261999736725
torre baro,8.150964583118132,924.0099502487565,193.28571428571428,8,5,54,1.0,4,4,1,2020,7,3,2,8.036029926649725,7.806160613712914,7.461356644307695,7.462439518358742
torre baro,8.265899239586538,908.3449419568826,181.85714285714286,8,5,54,1.0,4,4,1,2020,8,3,5,8.150964583118132,7.921095270181319,7.576291300776101,7.462259039350235
torre baro,8.380833896054945,892.6799336650087,170.42857142857144,8,5,54,1.0,4,4,1,2020,9,3,1,8.265899239586538,8.036029926649725,7.691225957244507,7.462078560341727
torre baro,8.495768552523352,877.0149253731348,159.0,8,5,54,1.0,4,4,1,2020,10,4,3,8.380833896054945,8.150964583118132,7.806160613712914,7.461898081333219
torre baro,8.610703208991756,861.3499170812609,137.0,8,5,54,1.0,4,4,1,2020,11,4,6,8.495768552523352,8.265899239586538,7.921095270181319,7.46171760232471
torre baro,8.725637865460163,845.684908789387,115.0,8,5,54,1.0,4,4,1,2020,12,4,1,8.610703208991756,8.380833896054945,8.036029926649725,7.4615371233162024
torre baro,8.84057252192857,830.019900497513,93.0,8,5,54,1.0,4,4,1,2021,1,1,4,8.725637865460163,8.495768552523352,8.150964583118132,7.461356644307695
torre baro,8.96940371759193,829.7988149703749,71.0,8,5,54,1.0,4,4,1,2021,2,1,0,8.84057252192857,8.610703208991756,8.265899239586538,7.576291300776101
torre baro,9.098234913255292,829.5777294432366,49.0,8,5,54,1.0,4,4,1,2021,3,1,0,8.96940371759193,8.725637865460163,8.380833896054945,7.691225957244507
torre baro,9.227066108918653,829.3566439160984,11368.5,8,5,54,1.0,4,4,1,2021,4,2,3,9.098234913255292,8.84057252192857,8.495768552523352,7.806160613712914
torre baro,9.355897304582014,829.1355583889602,22688.0,8,5,54,1.0,4,4,1,2021,5,2,5,9.227066108918653,8.96940371759193,8.610703208991756,7.921095270181319
torre baro,9.484728500245375,828.9144728618221,20783.363636363636,8,5,54,1.0,4,4,1,2021,6,2,1,9.355897304582014,9.098234913255292,8.725637865460163,8.036029926649725
torre baro,9.613559695908734,828.6933873346838,18878.727272727272,8,5,54,1.0,4,4,1,2021,7,3,3,9.484728500245375,9.227066108918653,8.84057252192857,8.150964583118132
torre baro,9.742390891572095,828.4723018075456,16974.090909090908,8,5,54,1.0,4,4,1,2021,8,3,6,9.613559695908734,9.355897304582014,8.96940371759193,8.265899239586538
torre baro,9.871222087235456,828.2512162804074,15069.454545454544,8,5,54,1.0,4,4,1,2021,9,3,2,9.742390891572095,9.484728500245375,9.098234913255292,8.380833896054945
torre baro,10.000053282898817,828.0301307532693,13164.818181818182,8,5,54,1.0,4,4,1,2021,10,4,4,9.871222087235456,9.613559695908734,9.227066108918653,8.495768552523352
torre baro,10.128884478562178,827.809045226131,11260.181818181818,8,5,54,1.0,4,4,1,2021,11,4,0,10.000053282898817,9.742390891572095,9.355897304582014,8.610703208991756
torre baro,10.257715674225539,1076.2795226130656,9355.545454545454,8,5,54,1.0,4,4,1,2021,12,4,2,10.128884478562178,9.871222087235456,9.484728500245375,8.725637865460163
torre baro,10.3865468698889,1324.75,7450.90909090909,8,5,54,1.0,4,4,1,2022,1,1,5,10.257715674225539,10.000053282898817,9.613559695908734,8.84057252192857
torre baro,10.318977737340749,1308.0708333333332,5546.272727272728,8,5,54,1.0,4,4,1,2022,2,1,1,10.3865468698889,10.128884478562178,9.742390891572095,8.96940371759193
torre baro,10.2514086047926,1291.3916666666667,3641.636363636364,8,5,54,1.0,4,4,1,2022,3,1,1,10.318977737340749,10.257715674225539,9.871222087235456,9.098234913255292
torre baro,10.18383947224445,1274.7125,1737.0,8,5,54,1.0,4,4,1,2022,4,2,4,10.2514086047926,10.3865468698889,10.000053282898817,9.227066108918653
torre baro,10.1162703396963,1258.0333333333333,1418.8,8,5,54,1.0,4,4,1,2022,5,2,6,10.18383947224445,10.318977737340749,10.128884478562178,9.355897304582014
torre baro,10.048701207148149,1241.3541666666665,1100.6,8,5,54,1.0,4,4,1,2022,6,2,2,10.1162703396963,10.2514086047926,10.257715674225539,9.484728500245375
torre baro,9.9811320746,1224.675,782.4000000000001,8,5,54,1.0,4,4,1,2022,7,3,4,10.048701207148149,10.18383947224445,10.3865468698889,9.613559695908734
torre baro,9.479064231016666,1207.9958333333334,464.20000000000005,8,5,54,1.0,4,4,1,2022,8,3,0,9.9811320746,10.1162703396963,10.318977737340749,9.742390891572095
torre baro,8.976996387433333,1191.3166666666666,146.0,8,5,54,1.0,4,4,1,2022,9,3,3,9.479064231016666,10.048701207148149,10.2514086047926,9.871222087235456
torre baro,8.47492854385,1174.6374999999998,149.0,8,5,54,1.0,4,4,1,2022,10,4,5,8.976996387433333,9.9811320746,10.18383947224445,10.000053282898817
torre baro,7.972860700266667,1157.9583333333333,152.0,8,5,54,1.0,4,4,1,2022,11,4,1,8.47492854385,9.479064231016666,10.1162703396963,10.128884478562178
torre baro,7.4707928566833335,1141.2791666666667,151.57142857142858,8,5,54,1.0,4,4,1,2022,12,4,3,7.972860700266667,8.976996387433333,10.048701207148149,10.257715674225539
torre baro,6.9687250131,1124.6,151.14285714285714,8,5,54,1.0,4,4,1,2023,1,1,6,7.4707928566833335,8.47492854385,9.9811320746,10.3865468698889
torre baro,6.81001742044827,1140.3104166666667,150.71428571428572,8,5,54,1.0,4,4,1,2023,2,1,2,6.9687250131,7.972860700266667,9.479064231016666,10.318977737340749
torre baro,6.65130982779654,1156.0208333333333,150.28571428571428,8,5,54,1.0,4,4,1,2023,3,1,2,6.81001742044827,7.4707928566833335,8.976996387433333,10.2514086047926
torre baro,6.49260223514481,1171.7312499999998,149.85714285714286,8,5,54,1.0,4,4,1,2023,4,2,5,6.65130982779654,6.9687250131,8.47492854385,10.18383947224445
torre baro,6.33389464249308,1187.4416666666666,149.42857142857142,8,5,54,1.0,4,4,1,2023,5,2,0,6.49260223514481,6.81001742044827,7.972860700266667,10.1162703396963
torre baro,6.17518704984135,1203.1520833333334,149.0,8,5,54,1.0,4,4,1,2023,6,2,3,6.33389464249308,6.65130982779654,7.4707928566833335,10.048701207148149
torre baro,6.01647945718962,1218.8625,240.0,8,5,54,1.0,4,4,1,2023,7,3,5,6.17518704984135,6.49260223514481,6.9687250131,9.9811320746
torre baro,5.857771864537891,1234.5729166666665,331.0,8,5,54,1.0,4,4,1,2023,8,3,1,6.01647945718962,6.33389464249308,6.81001742044827,9.479064231016666
torre baro,5.699064271886161,1250.2833333333333,331.0,8,5,54,1.0,4,4,1,2023,9,3,4,5.857771864537891,6.17518704984135,6.65130982779654,8.976996387433333
torre baro,5.5403566792344305,1265.99375,331.0,8,5,54,1.0,4,4,1,2023,10,4,6,5.699064271886161,6.01647945718962,6.49260223514481,8.47492854385
torre baro,5.3816490865827005,1281.7041666666667,331.0,8,5,54,1.0,4,4,1,2023,11,4,2,5.5403566792344305,5.857771864537891,6.33389464249308,7.972860700266667
torre baro,5.22294149393097,1297.4145833333332,331.0,8,5,54,1.0,4,4,1,2023,12,4,4,5.3816490865827005,5.699064271886161,6.17518704984135,7.4707928566833335
torre baro,5.06423390127924,1313.125,331.0,8,5,54,1.0,4,4,1,2024,1,1,0,5.22294149393097,5.5403566792344305,6.01647945718962,6.9687250131
torre baro,5.395276709337677,1313.125,331.0,8,5,54,1.0,4,4,1,2024,2,1,3,5.06423390127924,5.3816490865827005,5.857771864537891,6.81001742044827
torre baro,5.726319517396114,1313.125,331.0,8,5,54,1.0,4,4,1,2024,3,1,4,5.395276709337677,5.22294149393097,5.699064271886161,6.65130982779654
torre baro,6.05736232545455,1313.125,331.0,8,5,54,1.0,4,4,1,2024,4,2,0,5.726319517396114,5.06423390127924,5.5403566792344305,6.49260223514481
torre baro,6.05736232545455,1313.125,331.0,8,5,54,1.0,4,4,1,2024,5,2,2,6.05736232545455,5.395276709337677,5.3816490865827005,6.33389464249308
torre baro,6.05736232545455,1313.125,331.0,8,5,54,1.0,4,4,1,2024,6,2,5,6.05736232545455,5.726319517396114,5.22294149393097,6.17518704984135
torre baro,6.05736232545455,1313.125,331.0,8,5,54,1.0,4,4,1,2024,7,3,0,6.05736232545455,6.05736232545455,5.06423390127924,6.01647945718962
torre baro,6.05736232545455,1313.125,331.0,8,5,54,1.0,4,4,1,2024,8,3,3,6.05736232545455,6.05736232545455,5.395276709337677,5.857771864537891
torre baro,6.05736232545455,1313.125,331.0,8,5,54,1.0,4,4,1,2024,9,3,6,6.05736232545455,6.05736232545455,5.726319517396114,5.699064271886161
vallbona,6.657,1929.4,18.0,8,5,56,1.0,3,3,3,2015,1,1,3,6.456416666666667,6.05525,5.4535,4.25
vallbona,6.39052,1853.7462962962968,18.0,8,5,56,1.0,3,3,3,2015,2,1,6,6.657,6.255833333333333,5.654083333333333,4.450583333333333
vallbona,6.12404,1778.0925925925935,18.0,8,5,56,1.0,3,3,3,2015,3,1,6,6.39052,6.456416666666667,5.854666666666667,4.651166666666667
vallbona,5.85756,1702.43888888889,18.0,8,5,56,1.0,3,3,3,2015,4,2,2,6.12404,6.657,6.05525,4.85175
vallbona,6.042247227871048,1626.7851851851867,18.0,8,5,56,1.0,3,3,3,2015,5,2,4,5.85756,6.39052,6.255833333333333,5.052333333333333
vallbona,6.226934455742095,1551.1314814814834,18.0,8,5,56,1.0,3,3,3,2015,6,2,0,6.042247227871048,6.12404,6.456416666666667,5.252916666666667
vallbona,6.411621683613142,1475.47777777778,18.0,8,5,56,1.0,3,3,3,2015,7,3,2,6.226934455742095,5.85756,6.657,5.4535
vallbona,6.596308911484189,1399.8240740740766,18.0,8,5,56,1.0,3,3,3,2015,8,3,5,6.411621683613142,6.042247227871048,6.39052,5.654083333333333
vallbona,6.780996139355237,1324.1703703703733,18.0,8,5,56,1.0,3,3,3,2015,9,3,1,6.596308911484189,6.226934455742095,6.12404,5.854666666666667
vallbona,6.9656833672262835,1248.51666666667,18.0,8,5,56,1.0,3,3,3,2015,10,4,3,6.780996139355237,6.411621683613142,5.85756,6.05525
vallbona,7.150370595097331,1172.8629629629668,18.0,8,5,56,1.0,3,3,3,2015,11,4,6,6.9656833672262835,6.596308911484189,6.042247227871048,6.255833333333333
vallbona,7.335057822968379,1097.2092592592633,18.0,8,5,56,1.0,3,3,3,2015,12,4,1,7.150370595097331,6.780996139355237,6.226934455742095,6.456416666666667
vallbona,7.5197450508394255,1021.55555555556,26.166666666666664,8,5,56,1.0,3,3,3,2016,1,1,4,7.335057822968379,6.9656833672262835,6.411621683613142,6.657
vallbona,7.39717223298591,1029.7731481481524,34.33333333333333,8,5,56,1.0,3,3,3,2016,2,1,0,7.5197450508394255,7.150370595097331,6.596308911484189,6.39052
vallbona,7.2745994151323945,1037.990740740745,42.5,8,5,56,1.0,3,3,3,2016,3,1,1,7.39717223298591,7.335057822968379,6.780996139355237,6.12404
vallbona,7.152026597278879,1046.2083333333376,50.666666666666664,8,5,56,1.0,3,3,3,2016,4,2,4,7.2745994151323945,7.5197450508394255,6.9656833672262835,5.85756
vallbona,7.0294537794253635,1054.42592592593,58.83333333333333,8,5,56,1.0,3,3,3,2016,5,2,6,7.152026597278879,7.39717223298591,7.150370595097331,6.042247227871048
vallbona,6.906880961571848,1062.6435185185223,67.0,8,5,56,1.0,3,3,3,2016,6,2,2,7.0294537794253635,7.2745994151323945,7.335057822968379,6.226934455742095
vallbona,6.784308143718333,1070.861111111115,69.57894736842105,8,5,56,1.0,3,3,3,2016,7,3,4,6.906880961571848,7.152026597278879,7.5197450508394255,6.411621683613142
vallbona,6.661735325864817,1079.0787037037076,72.15789473684211,8,5,56,1.0,3,3,3,2016,8,3,0,6.784308143718333,7.0294537794253635,7.39717223298591,6.596308911484189
vallbona,6.539162508011302,1087.2962962963,74.73684210526315,8,5,56,1.0,3,3,3,2016,9,3,3,6.661735325864817,6.906880961571848,7.2745994151323945,6.780996139355237
